orig_symbol	logFC	logCPM	F	PValue	FDR
Ern1	-13.21303726139396	9.512204869031269	24571.218649133592	0	0
Gpatch11	-13.212966077446726	9.512067679023543	24565.832568263548	0	0
Dnajc2	-13.212304613534233	9.5148656584536	24565.738001200763	0	0
Pet100	-13.21226853414963	9.51391075047659	24569.065957127477	0	0
Npy	-13.212243686924795	9.506627702597699	24538.07661135239	0	0
1700110K17Rik	-13.211834021524272	9.521408160077959	24581.219429723667	0	0
Ikbkg	-13.211647237168357	9.51246909181117	24569.44697467066	0	0
Rabgef1	-13.211315602240123	9.51744011051303	24563.606132812994	0	0
Rnf2	-13.21088562464935	9.51402140625269	24559.08390966447	0	0
Sfxn4	-13.209871496569383	9.50877427016138	24564.51191366132	0	0
Denr	-13.209647432793114	9.513314118971927	24561.79579665828	0	0
B3gat3	-13.20935906189612	9.515210961092238	24563.25257693916	0	0
Gm2115	-13.209324947558262	9.510968407928235	24574.784026451172	0	0
Mme	-13.20929649611259	9.514253234678378	24559.145324988647	0	0
Dnm3os	-13.209209659097764	9.51409685122791	24567.750918565394	0	0
Kpna6	-13.209199312683099	9.516404142001495	24563.69999810951	0	0
Akain1	-13.208775888579627	9.507353462877989	24580.730365277606	0	0
Gm45435	-13.208727071285013	9.515451097204801	24559.512888662983	0	0
Cnih4	-13.20862518687692	9.511870081560655	24557.02115791823	0	0
Slc25a51	-13.208613515586995	9.515081521376805	24559.223231259763	0	0
Cct8	-13.208526973566233	9.512099605358374	24554.157467232773	0	0
Mrpl4	-13.208487472120146	9.512667996817406	24560.073184746598	0	0
Mtr	-13.208015266102414	9.513631167459017	24554.957153146832	0	0
Ndufa8	-13.208014273402094	9.511116128946036	24545.623845164042	0	0
Gstm5	-13.207925584584405	9.514037855476646	24547.134522157336	0	0
Tmem67	-13.20773737015392	9.513563839641016	24557.388192353726	0	0
Eapp	-13.207707789923031	9.512281546922834	24556.29036517599	0	0
Plk5	-13.207594275844865	9.523852019076537	24549.401102511867	0	0
Gabarap	-13.207550621493109	9.513835375253606	24548.82971041736	0	0
4930556N13Rik	-13.207549302567351	9.515565708652588	24565.923802785535	0	0
Zfp942	-13.207470629912386	9.510090883447912	24563.137012209412	0	0
Prpsap1	-13.207218976040261	9.513901244789084	24558.903243450302	0	0
Idh3a	-13.207146648664423	9.512643290068805	24562.890898754486	0	0
Hspa14	-13.207121832450039	9.509046293787655	24556.54726030117	0	0
Lrrc41	-13.207072729694135	9.51424619260784	24563.31925382854	0	0
Angpt1	-13.206768354448222	9.51281350836118	24557.770791362243	0	0
Unc50	-13.206579251371112	9.514592489085025	24556.294405318702	0	0
Plcxd2	-13.206560716766583	9.512262608691108	24554.453233404376	0	0
Asb7	-13.206531383135061	9.510999289859491	24568.14916078525	0	0
Mettl17	-13.20629926456114	9.515724788243654	24559.304183178214	0	0
Arl13b	-13.206176368193256	9.512262144418292	24556.12826218375	0	0
Nme2	-13.206167755885675	9.516699820697117	24547.671666995702	0	0
Usp28	-13.206149053293121	9.514828134552522	24553.273775933212	0	0
Ndufa1	-13.206129834870369	9.518281111176018	24548.188135044777	0	0
Nrsn1	-13.205609938436588	9.512718794629263	24550.562785984	0	0
Dhcr24	-13.205535860384682	9.519580958206362	24563.110977080894	0	0
Slc39a14	-13.205510155649478	9.515181688513584	24559.341980720412	0	0
Pfkfb2	-13.205078369247992	9.514273627850988	24563.43259451891	0	0
Uevld	-13.204710771580809	9.51411793572018	24556.993727907346	0	0
Plxnc1	-13.20464458215357	9.517169535945223	24558.23107147431	0	0
Gt(ROSA)26Sor	-13.204550152121866	9.508131906413015	24546.86271969125	0	0
Rnf141	-13.20451717867819	9.518719535330803	24549.2342637219	0	0
Ftl1	-13.204517095515897	9.512311403571205	24534.292649368665	0	0
Ece1	-13.204485394375356	9.516735212980516	24547.47280100777	0	0
Cplx2	-13.204384208914897	9.515556530343629	24556.621086118957	0	0
Parp1	-13.204373890973772	9.51771614163416	24553.592306431572	0	0
Hdac5	-13.204372718794602	9.515028051870802	24552.297289160593	0	0
Eif4e3	-13.204130100442226	9.51982564313185	24559.565910824724	0	0
Kdm6b	-13.204041939617689	9.515096492981645	24556.76793877757	0	0
Dimt1	-13.204008528642193	9.516985346059718	24555.906277494094	0	0
Slc30a3	-13.203822371456502	9.51931493116735	24537.491772450823	0	0
Mapk6	-13.203797276930626	9.513635814413012	24551.26371695306	0	0
Mmadhc	-13.203659673427223	9.51302497823616	24550.634285226795	0	0
Aldh7a1	-13.203517912831737	9.518625759290385	24560.179730856882	0	0
Cald1	-13.203490213899073	9.517494696525855	24518.437369036947	0	0
Gm26549	-13.203479867286381	9.51428558056563	24554.537146002232	0	0
1700008O03Rik	-13.202968352736711	9.520270188948272	24565.938273526488	0	0
Gm47664	-13.202319874792924	9.516492525944422	24553.303240010082	0	0
4930414N06Rik	-13.201805257570891	9.51691255496568	24552.05134636157	0	0
Sike1	-13.201799459002396	9.510763689779846	24548.197608965434	0	0
E430024P14Rik	-13.20129525620817	9.51332430788786	24553.756397407076	0	0
Mthfsl	-13.20120152215722	9.511242873475853	24540.965945153424	0	0
Zfp955a	-13.20102428166838	9.510069451790516	24556.82815316098	0	0
Gm36988	-13.201002041858032	9.51425792981498	24552.352876616846	0	0
Nudc	-13.200985310538343	9.517372820680336	24542.70942015666	0	0
Cdon	-13.200924013966548	9.513773953377543	24552.766324611177	0	0
Rlim	-13.200816335707385	9.513927147873437	24546.14959737257	0	0
Ankrd45	-13.200743936870293	9.513657216128939	24553.15895683263	0	0
Ikzf5	-13.20039422672179	9.515312177293413	24546.350220349585	0	0
Taldo1	-13.20032906123656	9.516486345606026	24535.62752099679	0	0
Pot1a	-13.200222315684142	9.515109959188043	24549.35879350187	0	0
2610203C22Rik	-13.200211612295556	9.51956901294049	24510.02854113441	0	0
Ankrd40	-13.199884793417299	9.516546635659319	24540.83653211935	0	0
Cand1	-13.199813014199059	9.516695382255952	24548.58912526312	0	0
Ddx21	-13.199606857497029	9.5163342368214	24543.505821401875	0	0
Tdp1	-13.199513626794083	9.51803486969758	24542.96917206966	0	0
Ano10	-13.199233713366004	9.51577674385314	24549.378832534494	0	0
Cog6	-13.19919507098729	9.513950274217594	24553.524882343612	0	0
Uqcc2	-13.199164881385363	9.513636213646206	24536.712297806323	0	0
Gpt2	-13.198985791810752	9.515779176037668	24535.311430481786	0	0
Mapk11	-13.19865364308529	9.517124701629129	24551.78057618268	0	0
Epb41l5	-13.198636562130966	9.517174946241495	24554.465030131018	0	0
Pdk3	-13.198585750564492	9.514618717137745	24543.301570301133	0	0
Pogk	-13.1985449142928	9.518219376270252	24546.004621771583	0	0
Nt5dc3	-13.19852409592631	9.517302762550878	24541.0925054843	0	0
Pld1	-13.198342329929991	9.520039197919168	24522.503790437753	0	0
Zdhhc8	-13.197962110314638	9.518453565355303	24541.551336457178	0	0
Exosc10	-13.197808069691703	9.52018399789688	24541.04399405468	0	0
Azin2	-13.197737197777267	9.51424579307974	24547.202020507582	0	0
Slc45a4	-13.197509939450258	9.516043485457619	24553.760346640494	0	0
Deaf1	-13.1973888351135	9.516457031153404	24542.212045398235	0	0
Adamts10	-13.197133295148797	9.523992406350736	24547.759120413546	0	0
3110082I17Rik	-13.196962311733353	9.521987919688438	24530.384411854993	0	0
Rgl2	-13.196945563337282	9.514321341251968	24535.680798748926	0	0
Fam216a	-13.196920142588707	9.52370223755891	24547.686506855716	0	0
Mir133a-1hg	-13.196520540801211	9.511220075990247	24530.726400129293	0	0
Tbc1d15	-13.195800303963042	9.514207690095047	24543.7400209447	0	0
Zfp26	-13.195712899935945	9.516463287240793	24538.888311950086	0	0
Aamdc	-13.19566448527959	9.513678094017063	24533.82470318644	0	0
Gcnt7	-13.195344313499882	9.513694583073448	24527.8329109496	0	0
Pgbd5	-13.195305431776749	9.51443070499324	24539.230278706822	0	0
Fbxl3	-13.195004206058869	9.516391952447833	24533.88924463242	0	0
Omg	-13.194988716234965	9.51212172223744	24525.70398019398	0	0
Fam162a	-13.194857987787069	9.515461456991252	24535.922304230062	0	0
Cars	-13.194198110407632	9.519594123511467	24543.95756895479	0	0
Hdhd2	-13.193821962463543	9.519238968373331	24546.324976169046	0	0
Rab11b	-13.19375703458725	9.519116268677205	24535.820883763892	0	0
Ccdc107	-13.19301212958063	9.51190885531062	24520.189552946296	0	0
Arpp19	-13.193007949643107	9.514866662666789	24532.819119571854	0	0
Nck2	-13.192872174400152	9.511167200244437	24530.037303078938	0	0
Synj2	-13.192869629502052	9.51555263729393	24536.699389176512	0	0
Ndufs2	-13.19197148426068	9.515478673933623	24531.26609078195	0	0
Zfp560	-13.191847826138268	9.519427731706633	24526.11326145863	0	0
Jdp2	-13.191771486831973	9.515235190796044	24530.203103568467	0	0
Ptpdc1	-13.191358036212016	9.515677694235285	24532.495378849882	0	0
Glis2	-13.191132100487787	9.51648316432861	24526.281619488745	0	0
Rer1	-13.19063184328187	9.518425783639882	24524.769683209128	0	0
Nucb1	-13.190527547307013	9.515661174304384	24534.311231285843	0	0
Gm45352	-13.190487466871637	9.520980868985847	24536.029313232862	0	0
Ubac1	-13.190463006224828	9.513965934855472	24533.674264229034	0	0
Ahsa2	-13.19020912484807	9.517693064831015	24526.599808570973	0	0
Ash2l	-13.190046701972964	9.518601554700439	24530.93036355278	0	0
Otof	-13.189751886024094	9.532014177586962	24533.092877200885	0	0
Psmd13	-13.189601918972862	9.517449513337011	24525.327001974263	0	0
Nadk	-13.189405304636672	9.52047893003004	24524.691459336027	0	0
Cc2d1b	-13.188680471510049	9.515100098732242	24527.665265421172	0	0
Rpp21	-13.188596974960282	9.512758180268474	24521.75270058534	0	0
Rapgefl1	-13.188536560347872	9.51354599265791	24521.826502040654	0	0
Cebpg	-13.188234848786074	9.519136134046567	24526.570231326583	0	0
Fads1	-13.188107290649828	9.520547277408298	24523.738712716968	0	0
Cct6a	-13.187785094139182	9.518186136323354	24519.4432740253	0	0
Eif2ak1	-13.187616325046653	9.519649249390442	24531.539963321633	0	0
Anxa6	-13.18718819127882	9.518204041342457	24528.672866320503	0	0
Trub2	-13.18686948986256	9.517155142171603	24531.042508801263	0	0
Rnft2	-13.18649449420178	9.514482790006593	24522.12729768139	0	0
Pip4p1	-13.186292903502377	9.516101333307262	24518.434168045347	0	0
Paxip1	-13.18603046081471	9.51795095789267	24527.172494655188	0	0
Ddah1	-13.185923955687322	9.517346389936757	24511.652722617942	0	0
Olfr55	-13.185256316231245	9.518088804720241	24536.63889022853	0	0
Adamts19	-13.185113773750693	9.51573154019213	24539.891413433048	0	0
Arhgef40	-13.184927342046892	9.523949651504521	24517.054529580357	0	0
Erlin1	-13.18471297570071	9.51566381942966	24522.079004313568	0	0
Fam228b	-13.184565912424363	9.517326375714534	24512.675570053292	0	0
Plppr2	-13.183949184435399	9.523334128412834	24526.738917043804	0	0
Rnf25	-13.183532389463679	9.514628802164568	24516.935800253483	0	0
Tmem214	-13.183337983595225	9.521301996153408	24521.900760095017	0	0
Ccp110	-13.182834241891946	9.514033245367916	24513.830954976595	0	0
Lactb	-13.182699236682424	9.515397527949073	24518.39096290422	0	0
4930556J24Rik	-13.182624789947504	9.515988398619639	24506.568900172526	0	0
Gnai3	-13.182517151005708	9.515649720255942	24515.08897679814	0	0
Timm10b	-13.18196636907076	9.512623062663344	24509.978843779845	0	0
Ostc	-13.181762139623759	9.518451626932478	24508.29677593093	0	0
Minar2	-13.181490031721026	9.521437776944989	24510.298882540363	0	0
Utp11	-13.181398072808408	9.518167028754581	24515.091120789042	0	0
Vav2	-13.180938768622083	9.519253537257129	24501.787061174924	0	0
Adam17	-13.180926258116331	9.519107214906345	24513.285036434536	0	0
Gsk3a	-13.180834311115547	9.520799041804901	24512.09643335023	0	0
Hspd1	-13.180825146853062	9.520271356345681	24512.949710850906	0	0
Ermard	-13.180638427284505	9.517600396759946	24517.516965442308	0	0
C1qb	-13.180222739509556	9.536454213718702	24518.8579764421	0	0
2810004N23Rik	-13.179985672172053	9.519133256075754	24508.451938038692	0	0
Mtmr2	-13.17986074467485	9.513413548129664	24515.398988002715	0	0
Zcchc9	-13.179677867809923	9.518984713003459	24507.43991491214	0	0
Gm12227	-13.179643234554426	9.52153272084899	24501.651821352447	0	0
Prkg2	-13.179207572521156	9.520376627413574	24491.958034038023	0	0
Zmat2	-13.179066641512769	9.519117645019245	24501.578012296624	0	0
Paqr3	-13.178910365967019	9.518752768395307	24512.91861370071	0	0
Hnrnpul1	-13.178898049371783	9.522596918471853	24510.29953100682	0	0
Coq9	-13.178522640113696	9.518323193542498	24517.597091782125	0	0
Ltbp3	-13.178378607852888	9.518688212825483	24514.02298543571	0	0
Snupn	-13.17812103261553	9.518063930965422	24509.005703098108	0	0
Lipe	-13.177881997484873	9.52460243829705	24513.43325119126	0	0
Ero1lb	-13.177663900528072	9.518995908196246	24513.972859376227	0	0
Terf2	-13.177613059390056	9.517228407463758	24503.775277038574	0	0
Pcyt1a	-13.177423560290642	9.515340527567066	24517.54825555431	0	0
Mtpap	-13.177305908071373	9.515396684303157	24508.441597177807	0	0
Gdpd3	-13.177025549829139	9.5223622215275725	24506.125755048586	0	0
Pdxk	-13.176980027930785	9.518538330417213	24499.685403043022	0	0
Rybp	-13.17660960470681	9.51779876561721	24504.7769064121	0	0
D230025D16Rik	-13.176574182835116	9.518419072455409	24515.321051365598	0	0
Skp1a	-13.176524993466126	9.52079810591076	24504.52374200881	0	0
Mfap3l	-13.17642205453925	9.516709624154783	24523.291340959604	0	0
Mrpl21	-13.17641815340473	9.517730989403377	24504.24739978198	0	0
4930506C21Rik	-13.176346563486694	9.523106881723457	24518.121476141787	0	0
Arrb2	-13.176268650874444	9.525067655676562	24502.46266498438	0	0
Wbp2	-13.176025600078871	9.520730027155304	24502.265366456333	0	0
Herpud1	-13.175860184862628	9.5187462043213	24509.3619188593	0	0
Dhps	-13.175804090411546	9.518855303922914	24503.32197783336	0	0
Tmed4	-13.175369699568124	9.514311859157026	24502.711698550243	0	0
Pofut1	-13.174734978749127	9.519697445072257	24501.792413415948	0	0
Rnf123	-13.17463447362585	9.521251052856666	24509.67962235697	0	0
Abcg1	-13.174496455591523	9.520697403560757	24500.273704569245	0	0
Me2	-13.174334673687193	9.519774979650318	24507.088123022684	0	0
Fam174a	-13.174241153021605	9.516940224870776	24502.650558863395	0	0
Wdr61	-13.17407430429696	9.525181672817945	24512.45957103008	0	0
Cldnd1	-13.174068018219565	9.517886998157211	24491.73078299837	0	0
Fez2	-13.173480489473302	9.520588682873834	24512.7786187677	0	0
1500011B03Rik	-13.172748736286902	9.518760301205539	24489.481555717426	0	0
Cops8	-13.172075251359109	9.525588629862801	24507.007947950107	0	0
Ldlr	-13.17186826461256	9.52232009982282	24502.084467008677	0	0
Prmt9	-13.171728854852146	9.518900423620936	24502.00905203902	0	0
Tubgcp3	-13.171309154234683	9.521696635351017	24503.280564024528	0	0
Nt5m	-13.171308485701125	9.518270567221416	24501.35945214119	0	0
Bcl11b	-13.170901726585802	9.521981542939917	24487.281294681998	0	0
Cep97	-13.170457111345575	9.518049350818714	24498.645515259184	0	0
Fam204a	-13.170384102172497	9.521879937282927	24494.613410407885	0	0
Mrps14	-13.170317376186203	9.515955038682861	24486.12175834645	0	0
Prdx6	-13.170279643355647	9.525196577606218	24493.503855705654	0	0
Sec14l1	-13.170210832146498	9.523802854654127	24492.220951408784	0	0
Leng9	-13.170185164359703	9.53173584775506	24503.18129757292	0	0
Sh2d5	-13.170176223223342	9.524005600652098	24495.620055040315	0	0
Lias	-13.170103626683208	9.519515414209192	24497.345153546943	0	0
Clns1a	-13.16975824522106	9.52153232998953	24498.095005401836	0	0
Mrps18a	-13.169168492522683	9.521002833086019	24487.482552466772	0	0
Ptpru	-13.168445096364891	9.523286287049881	24493.047436793342	0	0
Neurl1a	-13.168032530434184	9.524364570450157	24489.36537811857	0	0
Gtf2h5	-13.167842133314476	9.5196255009905	24489.90018548443	0	0
Fech	-13.167567464229538	9.51671011035445	24499.45217014485	0	0
Bcl7a	-13.167206159859141	9.51948693212107	24489.14626844474	0	0
Cpox	-13.167082118660279	9.515315786771026	24489.292658728067	0	0
1700126G02Rik	-13.167059200013453	9.523826196364723	24498.84918369613	0	0
Mettl9	-13.16701900240089	9.52044352390463	24490.039497678157	0	0
Ndufv3	-13.166967264576433	9.522136215943599	24485.549432691423	0	0
B230217C12Rik	-13.166767557545636	9.522771035132632	24486.01039916796	0	0
Anapc16	-13.166573678086337	9.517064984776363	24481.775253996675	0	0
Mrpl9	-13.166573398891364	9.518610437283684	24493.50474899873	0	0
Ikzf2	-13.166499465997797	9.519649187171856	24469.13786915006	0	0
1110059E24Rik	-13.166438560521081	9.523840917689785	24486.927129221294	0	0
Fbxo25	-13.166152196144512	9.520680309561705	24482.517764998745	0	0
D130079A08Rik	-13.165825752748258	9.53323330186367	24510.599037362113	0	0
Zfp81	-13.16574754172592	9.518299310265649	24489.678281795506	0	0
Ube2m	-13.165635814026583	9.51857359711516	24485.792526452533	0	0
Ddx19b	-13.165456233434496	9.518628229874565	24484.500056285407	0	0
Dnajb11	-13.165396235099857	9.51814898886272	24479.185127288947	0	0
Rabl2	-13.16533700433804	9.519841146502122	24489.708610262474	0	0
Entpd6	-13.164928819837037	9.52698644964177	24491.81567082041	0	0
Pfkfb4	-13.164570618623303	9.5252887493316	24491.873957528	0	0
Ermn	-13.164512216239757	9.519483511503235	24469.261887514604	0	0
Itprid2	-13.164408876943678	9.519019008039054	24478.357040371517	0	0
mt-Nd6	-13.163828160371413	9.525229929082144	24482.70558874178	0	0
Lamtor3	-13.163816934203439	9.523870212600773	24491.341147823412	0	0
Ppp1r37	-13.163574032080762	9.523644183323366	24487.524322291392	0	0
Snrnp40	-13.163502807688	9.522408459883824	24483.460055374693	0	0
Gm29361	-13.16287806611126	9.521315831341196	24474.189998515372	0	0
Optn	-13.162564647307521	9.521115850010707	24498.413434669572	0	0
Dynlrb1	-13.162389702267669	9.522550921071753	24472.764178363304	0	0
Tmpo	-13.162146365438792	9.522947431874613	24479.210666815776	0	0
Ankrd13a	-13.161804161954622	9.525332013683812	24484.540813000764	0	0
C87436	-13.161316260889537	9.522453376247244	24478.86141514325	0	0
Vezf1	-13.16126332059767	9.522103923124572	24474.344250958016	0	0
Sepsecs	-13.161057995930546	9.521490894568691	24482.35465110695	0	0
Gm17058	-13.160997320477511	9.52854487633953	24474.638634578703	0	0
Copz1	-13.160506486952913	9.524514019764279	24480.242303638723	0	0
Eif3m	-13.160441028653185	9.524802710989807	24480.043012978414	0	0
Eif3e	-13.159538047328663	9.519390756733802	24470.10823535789	0	0
Proser1	-13.159439744643205	9.518864474322347	24476.41659481558	0	0
Mrpl38	-13.159296401022722	9.520962918823868	24472.657376947438	0	0
Paqr8	-13.159226164009857	9.521855320271074	24484.756190482432	0	0
Gm11437	-13.158386904139276	9.522484376025922	24479.518743504752	0	0
Rcbtb2	-13.15781603694348	9.526619616152589	24465.658547457067	0	0
Kcnk13	-13.157806183471196	9.51754694390991	24445.095393944343	0	0
Gnai2	-13.157434355480229	9.524613906872688	24459.585197002038	0	0
Tyk2	-13.157388185153334	9.525478539366445	24483.031828647792	0	0
